Textos_espanol,sdg
"Si bien la práctica de los tribunales de derechos humanos promueve la coherencia entre los regímenes de derechos humanos regionales y universales, el principio de integración sistémica no pretende ampliar el contenido normativo del tratado interpretado sobre la base de instrumentos externos, especialmente instrumentos no vinculantes. Por lo tanto, dicha práctica no puede conceptualizarse como interpretación, sino como aplicación de instrumentos externos. Para defender este argumento, me baso en la teorÃa de Alf Ross sobre las fuentes del derecho internacional. A continuaciÃ³n, tras ajustar la teorÃa de Ross a los problemas especÃficos del siglo XXI y proponer tres nociones que se refuerzan mutuamente (especificidad, exhaustividad y finalidad) y que ayudan al juez a determinar el Derecho aplicable a un caso, desarrollo el contenido de la hipÃ³tesis de la pluralidad normativa.",16
"Las definiciones modernas de los delitos incoados son bien conocidas en el Derecho penal desde la Edad Media, tanto en los sistemas jurídicos del continente europeo como en la Common Law inglesa. Fueron desarrolladas principalmente por la jurisprudencia del Tribunal de la Cámara de las Estrellas, que fue abolido en 1640. Los delitos incoados incluyen tres delitos básicos: La tentativa, la conspiración y la incitación, pero diferentes sistemas jurídicos definen algunos otros delitos como incoados, como el de cómplice y encubridor en Gran Bretaña tras la plena validación de la Ley de Delitos Graves de 2007, c.27, s.44. En este documento se argumenta que existe una interacción muy intensa entre la lucha contra el terrorismo y los delitos incoados. La lucha contra el terrorismo afecta a la definición de los delitos incoados, y los delitos incoados se utilizan como uno de los principales instrumentos del Derecho penal en la lucha jurídica contra el terrorismo.",16
"En los últimos tiempos se han multiplicado las hipótesis de intervenciones ""cautelares"", es decir, una anticipación generalizada del momento en que las libertades -desde la libertad personal al derecho a la intimidad, desde la libertad de circulación a la libertad de expresión- se recorten en nombre de la seguridad. La obra se centra, como elemento de un escenario más amplio que contempla un enfrentamiento entre libertad y seguridad, en un aspecto concreto: ¿Puede un sistema democrático, fundado en el reconocimiento de los derechos de libertad, optar por un sistema ""preventivo""? ¿Es mejor prevenir o reprimir? El tema se aborda mediante la reconstrucción sistemática y razonada de un interesante debate parlamentario que a finales del siglo XIX involucró a políticos y juristas italianos en apasionados discursos en torno a la dicotomía ""prevenir/reprimir"" y a las distintas versiones del concepto de prevención.",16
"Este artículo examina la lucha antiterrorista en la UE a medida que madura como ámbito jurídico. Expone tres crÃticas a la legislaciÃ³n antiterrorista de la UE: la ineficacia, el anticonstitucionalismo y la contradicciÃ³n con los derechos humanos y el Estado de Derecho. Considera estas crÃticas a la luz del desarrollo de polÃticas e iniciativas jurÃdicas contra los combatientes terroristas extranjeros y contra la radicalizaciÃ³n. Concluye que existen tanto problemas persistentes como algunas mejoras en la legislaciÃ³n. La capacidad de la UE para hacer frente a los retos que plantean el terrorismo y el imperativo antiterrorista, y la forma en que lo hace, tiene repercusiÃ³n mundial. El artículo concluye con un alegato a favor de una mejor legislación en la UE para garantizar que sirva de mejor ejemplo de derecho transnacional.",16
"RESUMEN Esta investigación pone a prueba los efectos directos de la estructura de la función pública sobre la percepción de la corrupción. Numerosos estudios sugieren una relación entre la estructura de la función pública y la corrupción, pero pocos prueban este vínculo. Se parte de la hipótesis de que la corrupción depende de la presencia o ausencia de políticas de la función pública, incluidas las obligaciones laborales, las disposiciones sobre titularidad y seguridad, la política disciplinaria y las normas sobre recompensas y derechos de negociación; también se evalúa el impacto de los salarios públicos, el PIB per cápita y la democratización en la corrupción. Estas hipótesis se comprueban utilizando datos del Banco Mundial para los países de la Organización de Cooperación y Desarrollo Económicos (OCDE) y de Europa Central y Oriental. No se encuentran relaciones estadísticamente significativas entre la estructura de la función pública y la corrupción; sin embargo, se obtuvieron pruebas ocasionales de que la corrupción es mayor en los países con una masa salarial gubernamental más elevada. Los resultados indican además que la corrupción es menor en los países con un PIB más alto. Aunque las conclusiones ...",16
"En la literatura sobre crecimiento económico y desarrollo se debate si las instituciones o el capital humano son más decisivos para explicar las diferencias de rendimiento económico entre países. Nuestro estudio añade más argumentos a este debate centrándose en 35 países europeos. En concreto, estimamos el efecto de la calidad institucional y el capital humano sobre el crecimiento econÃ³mico durante el perÃodo 1996-2014 en un modelo dinÃ¡mico de datos de panel. Empleamos la estimaciÃ³n GMM del sistema para controlar los problemas de endogeneidad y heterogeneidad. Nuestros resultados sugieren que la calidad institucional es el principal impulsor del crecimiento de la renta per cÃ¡pita en Europa. A un nivel más desagregado, encontramos que la estabilidad política, el Estado de Derecho, la calidad regulatoria y el control de la corrupción parecen ser particularmente importantes, mientras que la voz y la rendición de cuentas, así como la eficacia del gobierno son menos relevantes.",6
"La intermitencia a corto plazo de las centrales eólicas y solares impone grandes exigencias a los proveedores despachables de demanda residual para que varíen partes sustanciales de su carga en plazos muy cortos. La capacidad de seguir la carga se convertirá en un criterio cada vez más importante para elegir entre distintas tecnologías de respaldo. En este contexto, sólo la nuclear y la hidráulica no emiten gases de efecto invernadero durante la generación de electricidad.",7
"Desde principios de la dÃ©cada de 1980, el consumo de energÃa en los hogares experimentÃ³ altas tasas de crecimiento. De hecho, el consumo energÃ©tico de los hogares siguiÃ³ aumentando, aunque a un ritmo mÃ¡s lento. El nÃºmero de vehÃculos en Sydney aumentÃ³ a casi 2,4 millones en 2007, y el nÃºmero de vehÃculos aumentÃ³ a casi el doble de la tasa de crecimiento de la poblaciÃ³n y los hogares en la Ãºltima dÃ©cada12. Cada vez más habitantes de las zonas periféricas dependen del coche para desplazarse al trabajo, ir de compras y estudiar porque los servicios de transporte público son deficientes.",6
"Actualmente se está llevando a cabo un proyecto de demostración de redes inteligentes en la isla de Jeju. La capacidad de recoger y transmitir datos en tiempo real, así como los dispositivos de medición que permiten la comunicación bidireccional, permiten la lectura a distancia y una mayor participación de la demanda. Los contadores inteligentes también ofrecen un conjunto más amplio de tarifas basadas en precios en tiempo real. Los recursos energéticos distribuidos son tecnologías de generación de energía a pequeña escala (normalmente entre 3 y 10 000 kW) situadas cerca del lugar donde se utiliza la electricidad (por ejemplo, un hogar o una empresa) para ofrecer una alternativa o una mejora del sistema eléctrico tradicional (Comisión de Energía de California, 2008).",7
"Generalmente se mide como la energía consumida dividida por el PIB, o en un sector determinado es la energía consumida dividida por el valor añadido del sector. Conservación de la energía: implica satisfacer nuestras necesidades con un menor consumo de energía. La conservación de la energía se mide únicamente en términos de unidades de energía reducidas o de la relación entre el consumo de energía antes y después.",6
"La comunidad internacional occidental se basa en valores y normas polÃticas liberales. Los derechos humanos liberales -libertades individuales, libertades civiles y derechos polÃticos- son el centro de su cultura polÃtica. Son los â€˜valores constitutivos que definen la legitimidad del Estado y la correcta acciÃ³n estatalâ€™ tanto en el Ã¡mbito nacional como en el internacional (Reus-Smit 1997: 558). En el Ã¡mbito nacional, los principios liberales del orden social y polÃtico -el pluralismo social, el Estado de derecho, la participaciÃ³n y representaciÃ³n polÃticas democrÃ¡ticas, la propiedad privada y una economÃa basada en el mercado- se derivan de estos derechos humanos liberales y se justifican por ellos. SÃ³lo un Estado que basa su sistema polÃtico interno en estos principios y sigue de forma fiable estos valores y normas en su polÃtica interna es considerado plenamente legÃtimo por la comunidad internacional occidental.",16
"El análisis pretendía, en última instancia, lograr una visión de las vías (políticas) para estimular el uso del GNL como combustible limpio para el transporte marítimo"". El acceso al capital no es tan fácil como en los tiempos anteriores a Lehmann. En consecuencia, los incentivos fiscales no son un instrumento para fomentar el uso del GNL como combustible para buques. La inversión adicional para los equipos de GNL tiene que financiarse con el diferencial de precios del GNL y otros combustibles bajos en azufre basado en los precios del mercado. Casos en los que las autoridades no han comprendido los aspectos específicos del producto, como la inflamabilidad, la dispersión, etc. Una situación similar se dio con las autoridades que no aceptaban que los buques fueran seguros, a pesar de que habían sido certificados de acuerdo con el Convenio Internacional para la Seguridad de la Vida Humana en el Mar (SOLAS) de la OMI y las reglas de clase.",7
"Las emisiones de gases de efecto invernadero (GEI) procedentes de la combustión de combustibles fósiles han sido la principal causa del calentamiento global antropogénico. El uso de la energía ha alcanzado una escala en la que se están traspasando los límites planetarios de una serie de procesos esenciales del sistema Tierra, incluso en términos de calentamiento global y pérdida de biodiversidad, lo que probablemente conducirá a un cambio medioambiental catastrófico (Rockstrom y otros, 2009). En 2005, los combustibles fósiles representaban el 85% de la combinación energética primaria mundial, mientras que la energía nuclear con bajas emisiones de carbono representaba el 6%, la hidroelectricidad el 3% y la biomasa el 4%.",7
"Los enfoques variaron, pero países como Camboya y la República Democrática Popular Lao combinaron la ampliación de la red con amplios esfuerzos de distribución de sistemas solares domésticos para impulsar la electrificación rural. Otros países, como India y Nepal, han demostrado el potencial de las microrredes para ofrecer energía de mayor calidad y económicamente sostenible fuera de la red. También han surgido asociaciones público-privadas y público-sociedad civil, pioneras en nuevos modelos para incorporar las últimas tecnologías y enfoques a los sistemas de energía renovable sin conexión a la red.",6
"El modelo social de discapacidad (MSS) del Reino Unido se originó en un contexto político, lo que constituye a la vez un punto fuerte y un punto débil. Se han llevado a cabo buenas investigaciones sociales antes y fuera de los confines del SSM. El MSE es, sobre todo, una herramienta brillante para movilizar el cambio. Pero puede aplicarse con excesivo celo. Desde la dÃ©cada de 1990, se han desarrollado diversas crÃticas al MSE que han puesto de manifiesto sus contradicciones e insuficiencias. Del mismo modo, puede que haya que poner a prueba algunos de los paralelismos entre la discapacidad y otros movimientos sociales. Las políticas de identidad y la psicología explican parte del fervor de los debates sobre el MSS. Para avanzar es necesaria una teoría social de la corporeidad.",6
"Hay que tomar más medidas para frenar las extracciones excesivas de aguas subterráneas, por ejemplo mejorando el control e introduciendo tasas sobre las extracciones de acuíferos sobreexplotados. Su clima y las características físicas de su entorno, como la prominencia de cadenas montañosas cerca de las costas o las características del suelo, hacen que las dotaciones naturales de agua estén distribuidas de forma muy desigual en el espacio y el tiempo. Estas características han determinado las políticas hídricas, que solían tener como objetivo aumentar la oferta mediante la construcción de grandes presas con apoyo gubernamental. Con más de 1.300 presas, se estima que España es el cuarto país con mayor número de presas del mundo (después de Estados Unidos, India y China, Martínez-Cortina, 2010). A lo largo del siglo pasado, esta política aumentó las extracciones de agua por habitante a un nivel superior, por término medio, en relación con los recursos renovables, que en la mayoría de los demás países de la OCDE (Figura 4.1), a pesar de la densidad de población relativamente baja.",6
"¿Existe el derecho a rechazar la atención psicosocial, o puede imponerse dicha atención contra su voluntad? La legislación sobre derechos humanos, desarrollada con anterioridad a la Convención sobre los Derechos de las Personas con Discapacidad (CDPD), respondía a esta pregunta con autorizaciones claras de intervenciones obligatorias en determinadas circunstancias: en esencia, cuando la persona tiene un diagnóstico psicosocial, se percibe que necesita tratamiento médico, no está dispuesta a aceptarlo y/o corre el riesgo de autolesionarse o dañar a otros. Tomada al pie de la letra, la CDPD es radicalmente distinta. El texto del tratado no autoriza ni prohíbe las intervenciones obligatorias. En su lugar, las referencias a la igualdad de trato establecen la norma de lo que es lícito. Este artÃculo explora el contenido normativo de esta norma y sostiene que las intervenciones obligatorias deben ser pertinentes, necesarias y proporcionadas. EvalÃºa las leyes de salud mental de los Estados Partes en funciÃ³n de estos criterios y analiza los retos clave para que cumplan con la CDPD. (Menos)",16
"El capítulo presenta el libro Solidarity in EU Law: Legal Principle in the Making, destacando el trasfondo político, social y de derechos humanos en el que el concepto de solidaridad está adquiriendo un papel más sustancial en la configuración del ordenamiento jurídico de la Unión Europea. Sitúa los capítulos resumidos del libro en este contexto, sirviendo como punto de referencia para reflexionar sobre las tribulaciones a las que probablemente se enfrente la solidaridad europea en el futuro, incluidas las secuelas del Brexit y los desafíos al Estado de Derecho en la UE.",16
"La Ley de Derechos Humanos de 1998 entró en vigor en el Reino Unido en 2000, incorporando a la legislación británica artículos específicos del Convenio Europeo de Derechos Humanos, como las libertades frente a la tortura (artículo 3) y la esclavitud (artículo 4). Pero esta legislación, y los derechos que consagra, son objeto de duros ataques por parte de políticos y sectores de la prensa británica. Este artículo presenta una firme defensa de la ley, haciendo referencia a uno de sus notables logros: la obligación que impuso al Reino Unido de prohibir mantener a una persona en esclavitud o servidumbre, u obligarla a realizar trabajos forzados.",16
"Los resultados se basan en una serie de supuestos simplificadores descritos en la sección 4.2.1 y deben interpretarse a la luz de los mismos. En este caso, el modelo TIMES se especificó centrándose en las opciones tecnológicas en ausencia de distorsiones derivadas de los impuestos y la regulación. Los resultados indicarán las tendencias en el coste relativo de las distintas tecnologías y cómo puede lograrse una transición ecológica de la manera menos costosa.",6
"Esta nota analiza el laudo internacional recientemente publicado en el caso Philip Morris Asia Limited contra la Commonwealth de Australia. Centrándose especialmente en la aplicación por parte del Tribunal de Arbitraje de la doctrina del abuso de derecho, la nota aborda, a la luz de este laudo, una serie de cuestiones que siguen dejando perplejos a los abogados especializados en inversiones internacionales. ¿Cómo debe definirse el concepto de abuso de derecho? ¿Cuál es la situación de la doctrina del abuso de derecho en el derecho internacional? ¿Cuál es la relación entre la doctrina del abuso de derecho y la prueba de previsibilidad? ¿Qué importancia tiene la demostración de mala fe por parte de un inversor para la aplicación de la doctrina del abuso de derecho?",16
"Este capítulo examina el ""precedente sobre el precedente"" del Tribunal Supremo, es decir, su doctrina sobre si el Tribunal puede revocar sus propias decisiones constitucionales anteriores y cuándo puede hacerlo. Debido en gran medida a la influencia del juez Louis Brandeis a principios del siglo XX, el papel de la stare decisis en los casos constitucionales del Tribunal pasó de ser una vaga máxima del derecho consuetudinario a convertirse en doctrina controvertida. Utilizando ""mapas de opinión"" gráficos para trazar la evolución de la jurisprudencia del Tribunal sobre la stare decisis, el autor ilustra la división de la doctrina de la stare decisis en dos tradiciones opuestas: una tradición ""débil"" que permite la anulación basada en el razonamiento supuestamente defectuoso de una decisión anterior, y una tradición ""fuerte"" que exige alguna justificación independiente, no basada en méritos, para la anulación. El autor demuestra que los jueces a menudo se han alineado con ambas tradiciones en diferentes casos, y sugiere que la fuerza del ""precedente sobre el precedente"" del Tribunal es más retórica que restrictiva.",16
"No obstante, proporciona una indicación útil, aunque burda, de la adecuación de un sistema eléctrico. En el caso de los países europeos, esto sucedió a raíz de la primera directiva sobre el mercado de la electricidad, en 1996. En los mercados desregulados, las empresas privadas ya no tienen interés en mantener una capacidad sobrante que sirviera para mitigar los costes y los precios en caso de picos repentinos de demanda. Al contrario, esos picos son oportunidades bienvenidas para obtener beneficios adicionales y financiar los costes fijos de las centrales de carga punta. Debido a la inelasticidad de la demanda de electricidad, es casi inevitable cierto poder de mercado en las horas punta y los nuevos operadores tendrían que recorrer un camino difícil entre beneficiarse de los altos precios y provocar un exceso de capacidad repentino y bajadas de precios.",7
"1. 1. Perspectivas sobre las operaciones de paz y los derechos humanos 2. Mantenimiento de la paz y conformidad con las normas de derechos humanos: Las deficiencias de la MINUSTAH en Haití 3. La ""responsabilidad de proteger"" de las fuerzas de apoyo a la paz según el Derecho Internacional de los Derechos Humanos 3. La ""responsabilidad de proteger"" de las fuerzas de apoyo a la paz según el Derecho Internacional de los Derechos Humanos. ¿Implementación a través de la cooperación? Los oficiales de derechos humanos y los militares en Kosovo, 1999-2002 5. Hacer cumplir los derechos humanos: El papel de la policía civil de la ONU en Kosovo 6. El Estado de Derecho y la protección de los derechos humanos a través de la cooperación internacional Estado de Derecho y Protección de los Derechos Humanos a través de la Reforma del Derecho Penal: Códigos modelo para la justicia penal en situaciones de posconflicto. An Assessment of UN Efforts to Address Sexual Misconduct by Peacekeeping Personnel 8. Integración de los Derechos Humanos en las Operaciones de Paz. 8. Integración de los Derechos Humanos en las Operaciones de Paz: ¿Existe un Modelo? 9. 9. Aspectos de derechos humanos de las operaciones de gestión de crisis de la UE: De la molestia a la necesidad 10. Paz frente a justicia: Crear derechos y orden a partir del caos 11. Mantenimiento de la paz, observadores y derechos humanos. 11. Mantenimiento de la paz, observadores y derechos humanos: Retos para el futuro 12. Resumen 13. Documentación",16
"En este artÃculo cuestiono el concepto predominante de ""relaciÃ³n especial"" entre el Reino Unido y Estados Unidos con el fin de mejorarlo como herramienta de anÃ¡lisis para los investigadores. En su estado actual, la relaciÃ³n especial llama la atenciÃ³n sobre un vÃnculo poco comÃºn entre dos actores estatales en el periodo posterior a la Segunda Guerra Mundial, especialmente en tÃ©rminos de cooperaciÃ³n militar. Esta concepciÃ³n impone costes analÃticos, a saber, una elusiÃ³n del imperialismo como caracterÃstica de las relaciones angloamericanas y una marginaciÃ³n concomitante de los actores sociales subalternos. En respuesta, propongo una reconcepciÃ³n que plantea a los subalternos -terceros- como parte integrante de la relaciÃ³n, captando asÃ mejor la realidad empÃrica de las relaciones angloamericanas pasadas y presentes. Desde el punto de vista teÃ³rico, me baso en los estudios sobre Relaciones Internacionales poscoloniales y en las recientes teorÃas sobre la amistad en la polÃtica internacional. Empíricamente, presento un estudio de caso de la base militar estadounidense de Diego García en las Islas Chagos.",16
"El programa se ejecuta con el apoyo del Banco Interamericano de Desarrollo, WWF y la FundaciÃ³n Gonzalo RÃo Arronte, y tambiÃ©n se centra en establecer y proteger reservas de caudal para el medio ambiente y reducir la vulnerabilidad de las cuencas fluviales al cambio climÃ¡tico. Durante ese tiempo, hasta la década de 1970, la asignación de derechos de agua se hacía esencialmente por orden de llegada y se configuraba en torno a fuertes conceptos sociales de equidad. Las licencias de agua concedidas por el país se asignaban en función de la economía anterior al siglo XX, y no preveían las enormes demandas que la nueva economía pondría en juego.",6
"El documento presenta una reflexión sobre el camino de la toma de conciencia de los derechos humanos, para promover la participación de las mujeres y darles plena ciudadanía. El debate sobre la condición de la mujer y la violencia de género, ha abarcado la cuestión de la seguridad humana como la protección de la libertad vital, estimulando los sistemas políticos, el derecho internacional y una cultura de paz e igualdad de oportunidades.",16
"Podrían deducirse muchas conclusiones de la evolución del Derecho penal internacional tal y como se ha analizado anteriormente. Sin embargo, las que se exponen a continuación son las más destacadas y no deben considerarse representativas ni reflejan el panorama completo: El estudio de la historia del Derecho penal internacional demuestra claramente que todos los componentes de la comunidad internacional, incluidos los Estados-nación, siempre mostraron interés en establecer instituciones y mecanismos sólidos y concretos con el propósito general de garantizar el enjuiciamiento y castigo de los delincuentes que hubieran cometido lo que se consideraban crímenes de Derecho internacional y el propósito particular de crear un tribunal penal internacional permanente con jurisdicción universal para abordar la prevención de la comisión de los tipos de crímenes mencionados o, en el caso de su comisión, castigar a los autores.",16
"El fraude a la Seguridad Social y los delitos de cuello blanco representan formas graves de delincuencia financiera. Comparamos estimaciones anteriores del fraude a la seguridad social en Noruega realizadas con una metodología comparable a la que hemos aplicado a los delitos de cuello blanco. Aunque la estimación de 9.800 millones de coronas noruegas de fraude a la seguridad social es enorme en una nación como Noruega, sugerimos que la cantidad correspondiente a los delitos de cuello blanco es aún mayor. También aplicamos la teoría del conflicto social para debatir la cuestión de las prioridades en la aplicación de la ley entre el fraude a la seguridad social y los delitos de cuello blanco. Según la teoría del conflicto social, el sistema judicial está sesgado y diseñado para proteger a los ricos y poderosos. Nunca aceptarán la opinión de que la persecución del fraude menor representa una especie de sobrecriminalización dirigida a los perdedores de la sociedad.",16
"Al igual que el Convenio sobre Genocidio, el proyecto de artículos sobre crímenes contra la humanidad no se limita a cuestiones de castigo. También, en el preámbulo y especialmente en el artículo 4, imponen una obligación de prevención. Se basa principalmente en la sentencia de 2007 de la Corte Internacional de Justicia, así como en la jurisprudencia de los tribunales internacionales de derechos humanos. La obligación tiene una dimensión interna, por la que los Estados deben prevenir los crímenes contra la humanidad dentro de su propia jurisdicción. Pero también tiene una dimensión externa que obliga a la cooperación internacional e incluso a la intervención, que debe ser necesariamente compatible con la Carta de las Naciones Unidas. El proyecto de artículos no es tan sólido como la Convención sobre el Genocidio en lo que respecta a los delitos incoados de incitación y conspiración. La obligación de no devolución es también una dimensión de la función preventiva del proyecto de artículos.",16
"Este objetivo político podría encontrar resistencia por parte de los generadores locales de electricidad y las empresas de servicios públicos, alegando que la capacidad del sistema seguirá siendo la misma mientras que la demanda fluctuará durante el día y la noche. Aunque esta política podría reducir los ingresos de las compañías eléctricas, los beneficios a largo plazo son primordiales y estas preocupaciones comerciales no deberían obstaculizar la expansión y la integración de la red eléctrica y el comercio. Infraestructura: incluidos los recursos naturales, la infraestructura general del país, la capacidad de la red, la infraestructura del mercado, la tasa de acceso a la electricidad y la demanda prevista. Instituciones: instituciones públicas y privadas relacionadas con las energías renovables, políticas clave, acceso a la financiación de las energías renovables, entorno macroeconómico.",7
IntroducciÃ³n -- Combatientes extranjeros en el conflicto de Siria e Irak: EstadÃsticas y caracterÃsticas de un fenÃ³meno en rÃ¡pido crecimiento -- La participaciÃ³n de combatientes extranjeros en guerras nacionales e internacionales: un repaso histÃ³rico -- Los combatientes extranjeros como reto para la teorÃa de las relaciones internacionales -- Combatientes extranjeros: Motivations for Travel to Foreign Conflicts -- The Emerging Role of Social Media in the Recruitment of Foreign Fighters Gabriel Weimann -- Analysing the Recruitment and Use of Foreign Men and Women in ISIL through a Gender Perspective -- The Military Impact of Foreign Fighters on the Battlefield: the Case of the ISIL -- The Status of Foreign Fighters under International Humanitarian Law Emanuele Sommario -- Foreign Fighters and International Criminal Law -- Child Soldiers: the Expanding Practice of Minors Recruited to Become Foreign Fighters -- Armed Opposition Groupsâ€™ (and Foreign Fightersâ€™) Abidance by Human Rights Law: the Issue of Compliance in Syria and Iraq.,16
"Este artÃculo comienza con un debate sobre el derecho internacional del humanitarismo y los derechos humanos y lo que indican sobre las tendencias en las relaciones internacionales (tambiÃ©n conocidas como asuntos mundiales), pasa a un debate sobre la neutralidad y, a continuaciÃ³n, analiza ejemplos concretos de humanitarismo neutral en su contexto. Su tema central es un argumento a favor del cuidado en el uso de los tÃ©rminos y de la utilidad de las formas tradicionales de humanitarismo neutral, dentro de unos lÃmites definidos.",16
"El derecho a la intimidad, al ser un derecho civil y político, pertenece a la primera generación de derechos humanos y su importancia no puede menoscabarse en ningún sentido. El Consejo de Europa adoptó en 1950 el Convenio Europeo de Derechos Humanos (CEDH) para la promoción de la democracia, el Estado de Derecho, los derechos humanos y el desarrollo social. Este documento examinará el derecho a la intimidad tal y como se resolvió en el caso Copland contra el Reino Unido y analizará algunos de los principios de dicho caso y cómo dichos principios han sentado las bases para la aplicación del derecho a la intimidad tal y como lo tenemos hoy en día. La práctica de la privacidad en todo el mundo y otras cuestiones análogas también se analizan brevemente en este documento.",16
"Los ""nuevos soberanistas"", un destacado grupo de acadÃ©micos y responsables polÃticos, expresan la opiniÃ³n generalizada de que la gobernanza mundial es intrÃnsecamente antidemocrÃ¡tica porque socava la soberanÃa popular. A pesar de los problemas con su argumento, sostenemos que identifican una tensiÃ³n real y grave. Sin embargo, también sostenemos que la visión de la democracia como soberanía popular que defienden se está volviendo incoherente e insostenible en una era de creciente interdependencia. Las concepciones de la democracia ancladas en la soberanía popular dependen para su legitimidad de condiciones empíricas que ya no se dan. Lo que denominamos el nuevo reto soberanista para la gobernanza mundial consiste en desarrollar una concepción alternativa de la democracia que evite la lógica y las formas de la soberanía popular a escala mundial, sin dejar por ello de respetar y promover la democracia y la democratización dentro de los Estados. Aquí esbozamos una de estas alternativas.",16
"Uno de los documentos políticos más importantes es la Estrategia Energética de la República de Moldavia hasta 2020, que se publicó en 2007 y tiene tres objetivos estratégicos: la seguridad del suministro energético, la promoción de la eficiencia energética y económica, y la liberalización del mercado energético y la reestructuración de la industria energética. El Ministerio de Economía supervisa trimestralmente los avances en la aplicación de la estrategia. La eficiencia energética es una prioridad en la República de Moldavia y los objetivos políticos estratégicos para la conservación de la energía se han definido en el Programa Nacional de Conservación de la Energía (2003).",6
"Este documento sostiene que el acceso a los servicios públicos electrónicos fomenta el compromiso de los ciudadanos en los procesos de elaboración de políticas de gobierno electrónico y el empoderamiento de los ciudadanos a través de la participación en los procesos democráticos de los países en desarrollo/en transición como Tayikistán. Presenta la e-ciudadanía, con la e-participación como su fuerza motriz, como un fenómeno relacionado con la transformación del papel y el estatus del ciudadano desde la periferia del e-gobierno al núcleo de la e-democracia. Esta transformación se basa principalmente en tres modelos de e-participación, a saber: push, pull e interactiva. Para encontrar pruebas de esta transformación, se contrastaron con estos modelos los cinco tipos distintos de libertad instrumental individual, identificados por Amartya Sen. Se aplicó un marco analítico, adaptado de la teoría del enfoque de las capacidades de Sen, para analizar las pruebas reveladas. Se identificó un perfil de ciberciudadanos y sus atributos para evaluar su papel en Tayikistán.",16
"¿Hasta qué punto las normas sobre competencia personal de los tribunales estatales distribuyen los litigios al foro que puede resolver el conflicto con el menor coste social? Resulta que las normas actuales seleccionan el foro menos costoso en muchos casos. Sin embargo, tres problemas interfieren con el objetivo de minimizar los costes de la resoluciÃ³n de litigios: (a) el anÃ¡lisis en virtud de la ClÃ¡usula del Debido Proceso no tiene en cuenta todos los costes sociales de los litigios, (b) las preocupaciones basadas en el federalismo a veces permiten que los tribunales estatales resuelvan casos cuando no son los foros mÃ¡s adecuados, (c) los factores institucionales limitan la capacidad del Tribunal Supremo para impedir el ejercicio excesivo de la jurisdicciÃ³n de los tribunales estatales. El dilema de lograr la eficiencia del foro dentro del marco legal e institucional existente ayuda a explicar la confusiÃ³n que impregna los casos de jurisdicciÃ³n personal de los tribunales estatales del Tribunal Supremo.",16
"Este artículo desarrolla un argumento sobre el tipo de implicaciones que una teoría de la justicia global como imparcialidad generaría para las instituciones globales. La principal conclusión es que una teoría de la ciudadanía que incluya obligaciones políticas hacia los conciudadanos podría servir de base para una teoría de la ciudadanía global con deberes hacia los semejantes. El artículo termina con un esbozo de mejoras para instituciones existentes como las Naciones Unidas y la doctrina de los derechos humanos, especialmente la inclusión del objetivo de la democracia en el derecho internacional.",16
"Japón ha desarrollado con éxito varios programas de subvenciones para instalaciones solares desde 1993. Sin embargo, el pico de 2008 en la región del Pacífico podría deberse a la reciente entrada en vigor de incentivos fiscales en Corea del Sur. La capacidad bruta total que entra en el mercado en los tres países del Pacífico es bastante baja en comparación con Europa y Norteamérica.",6
"En la década de 1990, el Tribunal Superior de Australia propuso el principio del debido proceso, según el cual el Parlamento de la Commonwealth no puede exigir ni autorizar a un tribunal del capítulo III que ejerza el poder judicial de una manera incompatible con el carácter esencial de un tribunal o con la naturaleza del poder judicial. El Alto Tribunal sigue respaldando el principio del debido proceso en 2004, ya que no se trata de un principio radical, sino simplemente de un aspecto de la doctrina cada vez más influyente de la separación del poder judicial federal del poder legislativo y ejecutivo.",16
1. ¿Qué es el Derecho? 2. El precedente judicial 3. La legislación 4. Interpretación de la ley 5. Derecho de la Unión Europea 6. Reforma legislativa 7. La justicia civil 8. Tribunales e investigaciones 9. Poderes policiales 10. El proceso penal y los tribunales 11. Sentencias 12. 12. La abogacía 13. El poder judicial El poder judicial 14. Magistrados legos 15. 15. Jurados 16. Servicios jurídicos y financiación,16
"RESUMENExiste una tensión entre un principio clave que sustenta los gobiernos democráticos liberales y la práctica política asociada. Un gobierno responsable exige que el Ejecutivo rinda cuentas ante el Legislativo. Sin embargo, los gobiernos tienden generalmente a eludir o limitar su responsabilidad ante el Parlamento siempre que sea posible. Además, hasta ahora los asesores ministeriales han quedado excluidos del marco de rendición de cuentas de un gobierno responsable. Esto ha dado lugar a un déficit de rendición de cuentas en lo que respecta a la comparecencia de los asesores ministeriales ante las comisiones parlamentarias. De hecho, los ministros de la Commonwealth australiana y del Estado de Victoria han afirmado que existe una convención constitucional según la cual los asesores ministeriales no comparecen ante las comisiones parlamentarias. En este artículo se cuestiona esta afirmación y se argumenta que no existen motivos sólidos basados en precedentes, razones y creencias de los participantes políticos para concluir que existe una convención constitucional que impida a los asesores ministeriales comparecer...",16
"Promueve la aplicación de una estrategia que considere tanto los usos consuntivos del agua como la protección del medio ambiente en un marco de participación pública. El plan también establece los principios de una gestión del agua a escala de cuenca hidrográfica con prioridad en la conservación de los ecosistemas terrestres y acuáticos como parte del gran ciclo hidrológico, abarcando desde la extracción del agua hasta su vertido. La estrategia subraya explícitamente la necesidad de establecer una prohibición oficial de extracción máxima para garantizar el equilibrio hídrico.",6
