Textos_espanol,sdg
"Este artÃculo aboga por la ampliaciÃ³n de la jurisdicciÃ³n personal general sobre las empresas transnacionales para que, cuando el Congreso haya previsto una causa de acciÃ³n por violaciones extraterritoriales de la ley, como en el Ã¡mbito de los derechos humanos y el terrorismo, las vÃctimas tengan la oportunidad de obtener una reparaciÃ³n. El artÃculo analiza la historia de la jurisdicciÃ³n personal general sobre las empresas, las recientes decisiones de Goodyear Dunlop Tires Operations, S.A. v. Brown, y Daimler AG v. Bauman y su impacto en la capacidad de las vÃctimas para obtener una reparaciÃ³n por violaciones extraterritoriales de los derechos humanos relacionadas con las empresas, y recomienda que el Congreso promulgue una ley que exija que las empresas transnacionales que hacen negocios en los Estados Unidos den su consentimiento a la jurisdicciÃ³n personal general de los tribunales de EE.UU. en aquellos casos en que el Congreso ha previsto una causa de acciÃ³n para las reclamaciones que surgen extraterritorialmente.",16
"La violencia sistémica desafía a la humanidad a construir culturas de paz que incorporen características como la no violencia, el respeto por los derechos humanos, la igualdad de género, la libertad y la democratización, la tolerancia y la solidaridad, y la protección de los recursos de la tierra. Está en marcha un movimiento internacional para construir culturas de paz, y las Naciones Unidas (ONU) están ejerciendo un liderazgo significativo en el fomento de la participación en todos los niveles. Después de describir los esfuerzos actuales de la ONU para construir culturas de paz, este artículo introductorio examina el papel de los psicólogos y advierte contra los enfoques que resultan en la imposición de enfoques occidentales y la marginación de las psicologías indígenas. Basándose en el proceso y las ideas del Sexto Simposio Internacional sobre las Contribuciones de la Psicología a la Paz, este número de la revista examina las contribuciones de la psicología a las culturas de paz.",16
"Una multiplicidad de arreglos legales y políticos regulan las fronteras exteriores de la Unión Europea. Con fronteras que representan la intersección entre el derecho y la política nacional e internacional, la UE también adquirió algunas competencias legales en este ámbito. El triple conjunto de reglas resultante coincide con la creciente desagregación de las funciones clásicas de las fronteras. Este estado de cosas genera incertidumbres jurídicas y procesales y se traduce en una creciente ambigüedad y falta de transparencia, en materia de competencias y rendición de cuentas. Debido a las preocupaciones de la UE con el terrorismo transnacional y la creciente securitización de la migración, las fronteras de la UE con los estados de Oriente Medio y el Norte de África son particularmente relevantes a este respecto, con las consiguientes incertidumbres que afectan a los derechos fundamentales. Este artículo analiza el punto de partida conceptual de la creciente complejidad institucional, legal y política en las fronteras del sur de la UE, junto con aspectos y desarrollos relevantes, así como...",16
"La seguridad del estado es la principal preocupación de las élites políticas en Jamaica. Los objetivos de seguridad nacional de (re)ganar la autoridad del estado, reducir las amenazas violentas y asegurar la supervivencia del estado a menudo se persiguen a través de intervenciones represivas que apuntan a las guarniciones en Kingston y otros espacios marginados donde prevalece la violencia relacionada con las pandillas. Estas intervenciones incluyen estados de emergencia, que suspenden los derechos de ciudadanía, operaciones militares conjuntas policiales y vigilancia policial dura, con esfuerzos tangenciales en seguridad ciudadana y vigilancia comunitaria. Estas intervenciones han provocado críticas de los directamente afectados, así como de grupos de la sociedad civil por su falta de atención a los derechos ciudadanos y por favorecer la seguridad del Estado y un enfoque político represivo de la seguridad. El capítulo se basa en entrevistas realizadas entre actores de políticas globales y nacionales de varias organizaciones, incluida la Fuerza de Policía de Jamaica (JCF), el Departamento de Desarrollo Internacional (DFID), el Ministerio de Seguridad Nacional, Jamaicanos por la Justicia y la Alianza para la Prevención de la Violencia.",16
"La tendencia posterior a la Guerra Fría hacia la privatización de algunas de las funciones militares y de seguridad de las operaciones de posconflicto y de conflicto llevadas a cabo por los estados se está extendiendo a las operaciones de mantenimiento de la paz emprendidas por la ONU y otras organizaciones. Este artículo examina las políticas detrás del mayor uso de contratistas militares y de seguridad privados (EMSP) en el mantenimiento de la paz, considera los obstáculos a la rendición de cuentas y la responsabilidad causados ??por este desarrollo, y sugiere formas de superar estos obstáculos para brindar reparación a las víctimas de abusos contra los derechos humanos en las manos de dichos contratistas.",16
"Este artículo sugiere que la corrupción en el gobierno de Kenia es en gran medida un problema institucional, más que cultural. Atribuye tal corrupción al predominio del poder arbitrario, especialmente en el orden estatutario (en oposición al constitucional). El ordenamiento jurídico otorga a los actores ejecutivo, legislativo y judicial amplios poderes sin establecer mecanismos procesales efectivos para circunscribir su ejercicio. En ausencia de una regulación efectiva, la ley a menudo ayuda al abuso de poder y la corrupción. Si bien la nueva constitución establece principios y mecanismos que pueden mejorar la rendición de cuentas del gobierno, el orden legal debe alinearse con los valores y principios de esta nueva constitución si se quiere frenar el abuso de poder y la corrupción.",16
"El derecho internacional incorpora las reglas, principios y procesos que regulan la conducta de los estados y las organizaciones internacionales (Higgins, 1994, 2-3). Como se discutió en el Capítulo 1, el Capítulo VII de la Carta de la ONU faculta al Consejo de Seguridad para exigir a los estados que restrinjan y prohíban las relaciones económicas con los estados, entidades o individuos objetivo.1 Fuera de la Carta de la ONU u otro tratado aplicable, el derecho internacional consuetudinario del estado la responsabilidad regula cómo y las condiciones bajo las cuales un estado puede imponer sanciones económicas.",16
"Mucha investigación ha defendido la importancia de la capacidad administrativa del estado para el desarrollo. El desprecio por el estado de derecho y la falta de control de la corrupción se consideran perjudiciales para el desarrollo económico y social. La paradoja de China se refiere al hecho de que en todas las medidas comúnmente utilizadas de los niveles de corrupción y la calidad del gobierno, China es un país que obtiene una puntuación bastante baja. China también carece del modelo weberiano de burocracia que se considera central para el desarrollo. Se argumenta que esta paradoja es el resultado de ignorar la existencia de un modelo de administración pública diferente en China: la organización de cuadros. En lugar de seguir las reglas, esta organización se caracteriza por un alto compromiso con una doctrina política específica. El argumento es que, si bien es muy diferente de la burocracia weberiana, esta organización está bien preparada para implementar políticas de desarrollo económico y social de manera efectiva.",16
"En este artÃculo, los autores examinan la reciente decisiÃ³n de la Corte Suprema en Arizona v. Gant y argumentan que la corte superior aclarÃ³ correctamente la ley con respecto a lo que la policÃa puede hacer cuando realiza un allanamiento para arrestar a alguien en un vehÃculo. En el siguiente artículo, el amigo y colega Martin O'Connor argumenta que la Corte Suprema (y este artículo) están equivocados y que la decisión tendrá un impacto negativo en la investigación policial de la actividad delictiva.",16
"Este artículo aborda la exclusión social de los gitanos en Italia y la reciente aplicación del estado de emergencia, la llamada Emergenza Nomadi (Emergencia Nómada). Ofrece una investigaciÃ³n de las interacciones entre las instituciones locales, las organizaciones de la sociedad civil y los gitanos dentro de los llamados campi nomadi (campamentos de nÃ³madas) en Roma. La principal aportación de este estudio es que revela la existencia de un mecanismo de marginación profundamente arraigado -el ""sistema de campamentos""- en el que la corrupción, la falta de transparencia y de rendición de cuentas, la ineficacia y los antagonismos entre una serie de actores que compiten entre sí han contribuido a reificar y cristalizar la condición gitana.",16
"Este artículo aborda la forma en que la modernidad europea, y Occidente en general, se reflexiona en el campo de las teorías poscoloniales y decoloniales, que generalmente cuestionan aquellas representaciones de la tradición europea/occidental de pensamiento y política que solo se centran en su aspectos positivos, pero difieren mucho en cuanto a la forma en que enmarcan y formulan su crítica a esta tradición. Analizo tres posiciones principales en este campo. Se caracterizan por el rechazo de la modernidad occidental (Walter Mignolo), por una deconstrucción del texto central y los principios de la Ilustración europea (Gayatri Spivak), y por intentos de renovación y, por lo tanto, de radicalización de algunas de sus reivindicaciones normativas centrales, en particular humanismo (Achille Mbembe).",16
"Este documento reflexiona sobre aspectos del significado de la nueva seguridad social como 'bienestar condicional' (como la cuarentena del bienestar) y sus implicaciones para los derechos de los clientes, la defensa y la responsabilidad de las políticas públicas. El documento considera la creciente dependencia del bienestar condicional y medidas relacionadas, como el bienestar 'vinculado', localizado o basado en el lugar, y la creciente complejidad de las discreciones de bienestar. El documento esencialmente argumenta que ya es hora de comenzar a debatir los pros y los contras para Australia del bienestar condicional en su impacto en el derecho administrativo y las nuevas formas de defensa del bienestar.",16
"Uno de los principios clave de (la República Checa como) un estado democrático (y también de su buen gobierno) es el principio de transparencia (libertad de información). Con base en lo anterior (y en el Artículo 17 de la Carta Checa de Derechos y Libertades Fundamentales), este capítulo presenta, interpreta, analiza y evalúa tanto la regulación legal como la práctica estatal (administración pública) del acceso a la información en la República Checa. República (con especial énfasis en los beneficiarios del acceso a la información, los sujetos obligados por la ley, la solicitud de acceso, la contestación/contestación y los plazos para contestar/contestar, la provisión de información pública de oficio así como la información exceptuada y las tasas y costas).",16
"Como precursor de la ratificación por parte del Reino Unido del Estatuto de Roma de la Corte Penal Internacional (CPI) en 2001, los respectivos parlamentos del Reino Unido adoptaron dos leyes para implementar las obligaciones que ese tratado impuso al Reino Unido y para implementar los crímenes internacionales, como se define en ese tratado, en la ley del Reino Unido. Cuando se debatió la Ley de la Corte Penal Internacional (Ley ICC) en 2001, la Baronesa Escocia, hablando en nombre del Gobierno, explicó que parte de la razón de ser de la Ley era que el Reino Unido no debería ser visto como un refugio seguro para criminales internacionales. Sin embargo, de conformidad con el artículo 11 del Estatuto de Roma, la jurisdicción de los tribunales del Reino Unido sobre tales delitos, en la medida en que no estuvieran cubiertos por la Ley de los Convenios de Ginebra de 1957 y la Ley de Genocidio de 1969 (la última de las cuales fue derogada por la Ley de la CPI ) solo se aplicó prospectivamente.",16
"En mayo de 2013, la Unión Africana (UA) conmemoró tanto el 50.° aniversario de la Organización para la Unidad Africana como el 10.° aniversario del Mecanismo Africano de Revisión por Pares (APRM). La democracia y la buena gobernabilidad política ocupan un lugar destacado en el Acta Constitutiva de la UA y constituyen la primera área temática del APRM. La UA adoptó varios otros instrumentos destinados a promover la democracia y la buena gobernanza política entre sus estados miembros. Estos incluyen el documento base de la Nueva Alianza para el Desarrollo de África (APRM), su Declaración sobre la Democracia, la Gobernanza Política, Económica y Corporativa que rige la APRM, la Convención Africana para Prevenir y Combatir la Corrupción y la Carta Africana para la Democracia, las Elecciones y la Gobernanza. Mientras África celebra una década tanto de la UA como del APRM, este artículo revisa la democracia y la buena gobernanza política desde una perspectiva legal y política africana. También evalúa el cumplimiento de los Estados miembros de la UA con el APRM y sus logros sobre la marcha...",16
"El artículo desarrolla aún más las ideas incluidas en un informe presentado por el autor al Consejo de Derechos Humanos (A/HRC/23/47) el 30 de mayo de 2013, en C Heyns 'Autonomous Weapons Systems: Living a Dignified Life and Dying a Dignified Deathâ€™ en N Bhuta y otros (eds) Sistemas de Armas Autónomos: Ley, Ética, Política (2016) 3, C Heyns â€˜Derechos Humanos y el Uso de Sistemas de Armas Cada Vez Más Autónomos (AWS) Durante la Aplicación de la Ley Domésticaâ€™ ( 2016) 38 Human Rights Quarterly 350–78, así como en varias presentaciones realizadas en reuniones de los Estados Partes de la Convención sobre Armas Convencionales.",16
"La mayoría de los países conceden asilo a través de la legislación nacional, como un estatuto que incorpora la Convención sobre el Estatuto de los Refugiados de 1951. Francia, Italia y Alemania destacan por ser tres de los pocos países europeos que garantizan específicamente el derecho de asilo en sus Constituciones nacionales. El origen, la redacción y el alcance de estas disposiciones constitucionales varían en función de factores históricos específicos de cada país. Este artículo examina el derecho de asilo garantizado en las Constituciones de Francia, Italia y Alemania desde una perspectiva histórica. Analiza cómo ha evolucionado este derecho en los tres países, especialmente a la luz de la Convención sobre el Estatuto de los Refugiados y de la reciente legislación europea en materia de asilo. Concluye que, por muy único e individual que se haya considerado tradicionalmente el asilo constitucional en Francia, Italia y Alemania, las obligaciones internacionales y los recientes compromisos europeos han absorbido su carácter distintivo, convirtiéndolo en un concepto redundante, casi obsoleto.",16
"La tortura está prohibida por el derecho internacional consuetudinario. Sin embargo, la práctica persiste ampliamente. Debajo de la retórica de los derechos humanos, la justificación utilitaria de la tortura cuenta con un gran apoyo entre la policía y las agencias de seguridad y es detectable entre líneas del discurso de negación. ¿Se puede justificar la tortura por razones utilitarias? Un examen minucioso de la defensa de la tortura de Bentham y el razonamiento del Informe Landau en apoyo de la ""presión física moderada"" en Israel sugiere que no es posible. Podría decirse que la mejor manera de contrarrestar la práctica de la tortura es confrontar las justificaciones utilitarias subterráneas de la tortura en sus propios términos: a largo plazo, no funciona sino que, más bien, socava la legitimidad del estado mismo.",16
"que, en su mayor parte, la administración pública se distingue de la teoría constitucional Históricamente, junto con sus lumbreras y miríadas de reformadores, el campo de la administración pública en su conjunto ha interpretado en gran medida la separación de poderes de la Constitución de los Estados Unidos de manera que expande la autoridad presidencial sobre la federal. y restringir el papel constitucional del Congreso en la regulación y supervisión del poder ejecutivo Las perspectivas ""centradas en el ejecutivo"" o ""ejecutivistas"", como las llama Pfiffner, se han justificado en nombre de la democracia, la eficiencia, la seguridad nacional y la responsabilidad. Sin embargo, Pfiffner argumenta convincentemente que las buenas intenciones son irrelevantes En el contexto constitucional de EE. UU., la separación de poderes es fundamental para la libertad y el estado de derecho Cuando un presidente afirma poderes constitucionales extraordinariamente amplios, como lo hizo el presidente George W. Bush, ambos están en riesgo",16
"â€˜A Map of the Israeli Legal Field Operating in the OPT: Structuring Law, Structuring Power"" de Maayan Geva establece un relato histÃ³rico de la prÃ¡ctica jurÃdica israelÃ en los Territorios Palestinos Ocupados (TPO). CentrÃ¡ndose en el sistema jurÃdico militar (MAG Corps) y concretamente en su Departamento de Derecho Internacional (ILD), el Tribunal Superior de Justicia y las organizaciones no gubernamentales (ONG) de derechos humanos, traza un mapa histÃ³rico dinÃ¡mico de este Ã¡mbito de prÃ¡ctica basado en los cambios en las articulaciones discursivas del derecho y la legalidad que se materializan junto con las cambiantes relaciones de poder entre los agentes jurÃdicos y las instituciones. Este relato comienza con la ocupaciÃ³n de Cisjordania y Gaza en 1967 y la gÃ©nesis del campo, y continÃºa trazando las decisiones fundamentales, los procesos de cambio y los puntos de inflexiÃ³n que conducen a la forma actual del campo.",16
"Los compromisos con la diferencia en la consolidación de la paz se caracterizan por patrones interrelacionados de pensamiento identitario y desesencializador que tienden a cristalizar o minimizar la diferencia. En respuesta, este artículo teoriza la diferencia como algo simultáneamente relacional y esencial, y por tanto como un fenómeno que se reforma continuamente en el mundo y es crucial para la vida misma. Se esboza un enfoque relacional-esencial basándose en ideas de la resolución de conflictos y el feminismo, y se ilustra mediante un microcaso de intervención para la consolidación de la paz en la Australia aborigen. Esta forma de teorizar la diferencia promete caminos más allá de las formas de pensamiento derivadas de Europa y hacia el intercambio con el mundo y los diversos pueblos.",16
"En este capítulo se analiza el estatuto individual de la convivencia en el derecho europeo. Comienza con un análisis de la protección jurídica del derecho a la vida familiar de un conviviente en virtud del artículo 8 del Convenio Europeo de Derechos Humanos y la jurisprudencia pertinente del Tribunal Europeo de Derechos Humanos. Además, el capítulo profundiza en el estatuto individual de la convivencia en el derecho de la Unión Europea, haciendo hincapié en el estatuto jurídico de los convivientes con respecto a la libre circulación de los trabajadores y sus familiares. Finalmente, el capítulo intenta evaluar la contribución de los convivientes al desarrollo del derecho europeo y dar respuesta a la pregunta de si el proceso de integraciones europeas ha regido y/o influido en el estatus individual de los convivientes y, en caso afirmativo, determinar el alcance de tal influencia.",16
"Este estudio explora la estabilidad del Estado utilizando varios indicadores de gobernanza y desarrollo. Encontramos que la estabilidad estÃ¡ asociada con la capacidad del Estado y los bienes pÃºblicos, el Estado legal- racional, la legitimidad, el buen gobierno y la corrupciÃ³n, la renta per cÃ¡pita y la democracia y los derechos humanos. En particular, mostramos la importancia de la democracia, la legitimidad, el Estado de derecho y la secularidad. La degradación medioambiental y la dependencia de la deuda socavan la estabilidad. La recaudación de ingresos, la corrupción, el Estado de derecho, la independencia del poder judicial y las exportaciones pueden ser importantes para la estabilidad, incluso en un contexto de democracia incompleta y menor PIB per cápita. Estos factores son relativamente más importantes en los Estados de renta baja.",16
"RESUMENEl estudio encuentra que el gobierno abierto no solo tiene efecto sobre la prosperidad económica, sino sobre el capital social y el medio ambiente a través de los mecanismos de Estado de Derecho y Control de la Corrupción....",16
"La asistencia para el desarrollo de China en África ha atraído diversas críticas de académicos, gobiernos occidentales y organizaciones internacionales de donantes. Las principales críticas se han dirigido a la falta de buenas condiciones de gobernanza en su asistencia para el desarrollo a los gobiernos africanos y sus tratos con países sancionados o aislados de la comunidad internacional, debido a la mala gobernanza, los abusos de los derechos humanos y/o la corrupción. Utilizando el caso de Zimbabue en el período actual, se evalúa el impacto de la asistencia para el desarrollo de China en sus perspectivas de desarrollo sostenible. Desde el año 2000, Zimbabue ha experimentado una crisis de gobernabilidad que condujo a un declive socioeconómico y político. Podría decirse que esta crisis se ha visto exacerbada por la variada asistencia de China al régimen de Robert Mugabe, así como por la protección de China del régimen en el Consejo de Seguridad de las Naciones Unidas. Se argumenta que sin fomentar la buena gobernanza y gestionar esta relación en beneficio de Zimbabue, Harare no verá...",16
"A partir del proceso de globalización del derecho, el derecho constitucional comparado ha ganado un papel protagónico para una mejor comprensión y solución de viejos y nuevos desafíos constitucionales nacionales e internacionales. Por ello, se presentan algunos supuestos y consideraciones a tener en cuenta para el desarrollo del orden constitucional nacional en el marco del derecho constitucional comparado, tales como la universalidad y relativismo de los derechos humanos, el concepto de poder y democracia constitucional, los estándares de libre las elecciones y la independencia judicial, la libertad de expresión, el pluralismo mediático y el acceso a la información pública, los derechos económicos, sociales y culturales, los nuevos derechos fundamentales.",16
"Este artículo explora la política internacional en torno al régimen de Muammar Muhammad Gaddafi y la guerra civil en Libia en un contexto de liberalización y democratización de la Primavera Árabe. El estudio presenta las diversas posiciones adoptadas por los cinco estados miembros permanentes del Consejo de Seguridad de la ONU y sus niveles de adhesión al espíritu de Responsable de Proteger (R2P). El análisis explora el contenido de las Resoluciones 1970 y 1973, y las declaraciones realizadas por terceros antes, durante y después de la promulgación de dichas resoluciones. Se argumenta que aunque se ha proclamado que la R2P es un principio central para la seguridad humana, la crisis de Libia muestra mucha discrepancia y confusión por parte de la comunidad internacional con respecto a cómo se debe aplicar ese principio a los regímenes dictatoriales duraderos.",16
"ResumenEn vista del décimo aniversario de la entrada en vigor del Estatuto de Roma, este artículo examina las funciones de un órgano menos conocido de la Corte: la Presidencia. Centrándose particularmente en la revisión judicial por parte de la Presidencia, que se basa en el derecho administrativo y de derechos humanos, este artículo proporciona la primera descripción completa de su jurisprudencia, que describe una jurisprudencia dinámica y en desarrollo que abarca una amplia variedad de fuentes del derecho internacional. Este artículo aborda la protección de los derechos humanos fundamentales mediante el análisis de las decisiones de la Presidencia en el contexto de la detención de sospechosos, acusados ??y testigos detenidos, así como el derecho a un juicio justo respecto del sospechoso y/o acusado y las víctimas. representación.",16
"¿Qué implica designar la integridad territorial como un principio constitucional ""eterno""? Este artículo reflexiona sobre la protección de la integridad territorial en la Constitución ucraniana, y especialmente en su disposición de no enmienda, con la crisis de Crimea de 2014 como telón de fondo. Investiga los objetivos y los límites de la integridad territorial como principio inalterable ante una doble amenaza: interna, en forma de movimiento secesionista, y externa, en forma de anexión forzosa de territorio. El artículo sostiene que la promesa conservadora de una integridad territorial inamovible se ve gravemente mermada por esta doble vulnerabilidad, incluso cuando está respaldada por un tribunal constitucional con amplios poderes de revisión judicial. El artículo concluye que la incertidumbre que rodea al cambio territorial en el derecho y la teoría constitucionales no se ve aliviada por la protección de la integridad territorial.",16
"La administración policial se refiere al control y funcionamiento de los organismos encargados de hacer cumplir la ley, y al consiguiente cumplimiento de las políticas que mantienen la paz, aumentan la seguridad pública y previenen la delincuencia. Desde la perspectiva del mando, la administración policial implica establecer la política del organismo y tomar las decisiones operativas que mejor permitan alcanzar los objetivos mencionados sin violar la ley ni la confianza pública. Desde la perspectiva de los recursos humanos, la administración policial implica tomar decisiones éticas y legales en relación con la contratación, la gestión, la retención, la disciplina y el despido del personal policial. Todo ello exige una rendición de cuentas, tanto interna como externa. En este capítulo se examinan sucesivamente las principales cuestiones éticas relacionadas con el mando policial, los recursos humanos y los mecanismos conexos de rendición de cuentas. Concluye con un análisis de las cuestiones relacionadas con la transparencia.",16
"El gobierno nos ha asegurado que puede justificar cualquier vulneración de derechos fundamentales efectuada por el proyecto de ley C-36 sobre la base de que los importantes propósitos del proyecto de ley generarían deferencia judicial. Este documento cuestiona esa afirmación sin fundamento. El modo de protección de los derechos de nuestra Carta fue específicamente diseñado para evitar la repetición de los excesos del pasado por parte del ejecutivo en el ejercicio de los poderes de emergencia del pleno en tiempos de peligro e incertidumbre. Anticipándose a una revisión judicial estricta, el gobierno debería volver a redactar el proyecto de ley C-36 para cumplir con las pruebas judiciales de prescripción por ley y proporcionalidad. También debe incluir en el Proyecto de Ley C-36 las salvaguardas políticas establecidas en la Ley de Emergencias, las cuales se inspiran en la facultad derogatoria de los instrumentos internacionales de derechos humanos. La transparencia y la rendición de cuentas garantizadas por estas salvaguardas legitiman la creación y el ejercicio de poderes excepcionales en sociedades libres y democráticas.",16
"Este capítulo presenta el marco teórico más amplio que informa el libro, el constructivismo social o, simplemente, el constructivismo, que allana el camino para el estudio de la influencia de los aspectos ideacionales (el concepto de consolidación de la paz) en la política mundial (Apoyo de la ONU a las sociedades que emergen de un conflicto). ). Ofrece una descripción de los orígenes del constructivismo en el campo de las Relaciones Internacionales (RI) y profundiza en una discusión sobre de qué se trata el constructivismo en general: un conjunto de principios de teoría social que brindan información útil para el estudio de las relaciones sociales en general y la política mundial en particular. Finalmente, el capítulo profundiza en cómo las teorías de las ciencias sociales pueden influir en los resultados políticos en la política mundial y describe el marco de investigación que permite una discusión sobre cómo el concepto de consolidación de la paz cobró vida y sus implicaciones para el enfoque de las Naciones Unidas para las sociedades afectadas por conflictos armados.",16
"Este capítulo explora cómo la definición ampliada de refugiado contenida en la Declaración de Cartagena sobre los Refugiados de 1984 protege a los refugiados de guerra. De este modo, contribuye al corpus de estudios existente, que se basa en gran medida en el Derecho Internacional Humanitario (DIH) para intentar interpretar la definición de Cartagena. Sin embargo, la doctrina existente tiende a estudiar la definición ampliada de refugiado como si fuera el único legado de la Declaración de Cartagena. De hecho, debe reconocerse que la contribución de esta última a la protección de los refugiados en América Latina incluye la formulación de todo un marco regional de protección y asistencia a los refugiados que abarca un fuerte enfoque en soluciones duraderas, facilitando la institucionalización de la protección de los refugiados en América Latina y promoviendo la cooperación entre los Estados, las organizaciones internacionales y el Sistema Interamericano de Derechos Humanos. También contribuyó a promover el concepto de protección y asistencia a los desplazados internos.  Palabras clave: Declaración de Cartagena, Sistema Interamericano de Derechos Humanos, derecho internacional humanitario (DIH), América Latina, protección de refugiados.",16
"La Unión Europea, en sus textos y comunicaciones, ha evitado en su mayoría el uso de los términos 'derechos naturales' y 'derechos humanos', adoptando en su lugar la frase 'derechos fundamentales'. Sin embargo, la pregunta es qué implica realmente este concepto y si, y en caso afirmativo, en qué se diferencia de la comprensión más clásica de los derechos humanos. Esta pregunta es importante porque la protección de datos se ha desvinculado del derecho a la privacidad en la legislación de la UE y se ha acuñado como un derecho fundamental en sí mismo. La Carta de los Derechos Fundamentales de la Unión Europea otorga a los ciudadanos el derecho a la privacidad en el artículo 7 y el derecho a la protección de datos en el artículo 8. La pregunta es qué significa esto y si la protección de los datos personales debe calificarse de hecho como ""fundamental"". ™.",16
"Los acontecimientos en Tailandia, Fiji y Birmania en 2006 y 2007 centraron la atención en la respuesta de la política exterior de Australia a los estados y regímenes militares regionales propensos a los golpes. La reacción oficial de Australia ante estos hechos adoptó diferentes formas: para Tailandia, una leve reprimenda que no supuso ningún cambio en las relaciones entre Tailandia y Australia, para Fiji, la condena, la imposición de sanciones y un llamamiento a la rebelión del pueblo de Fiji, y para Birmania , un cambio de política que trajo sanciones financieras contra el régimen militar. Este artículo argumenta que, al responder a estos regímenes de diferentes maneras, los gobiernos australianos actúan sobre la base de diferentes prismas de comprensión a través de los cuales evalúan las regiones y los estados. En última instancia, las diferencias surgen de los cálculos de la seguridad nacional australiana, los intereses estratégicos, el mantenimiento de alianzas y el potencial de poder, pero tienden a oscurecerse por la retórica universalista de promover la democracia y proteger los derechos humanos, a la que se suscriben los gobiernos australianos. Como la dinámica de seguridad...",16
"¿Por qué Estados Unidos, con su larga tradición liberal, ha llegado a adoptar las políticas antiliberales que tiene en los últimos años? La sabiduría convencional es que los ataques de al-Qaeda contra los Estados Unidos el 11 de septiembre de 2001 y la subsiguiente guerra contra el terrorismo han hecho que Estados Unidos sea menos liberal. La lógica de este argumento es sencilla: la guerra interestatal ha socavado históricamente las libertades internas, y la guerra contra el terrorismo está haciendo que Estados Unidos siga este trillado camino. Sin embargo, esta explicación enfrenta un enigma: las políticas iliberales de EE. UU., incluida la búsqueda de la hegemonía global, el lanzamiento de una guerra preventiva, la imposición de restricciones a las libertades civiles en nombre de la seguridad nacional y el apoyo a la tortura en ciertas circunstancias, se manifestaron. incluso antes de los ataques terroristas del 11 de septiembre y fueron aceptados en todo el espectro político. De hecho, es precisamente el liberalismo estadounidense lo que hace que Estados Unidos sea tan antiliberal hoy. Bajo ciertas circunstancias, el liberalismo es...",16
"Este artículo analiza la noción de jurisdicción estatal en los tratados internacionales de derechos humanos, la cual es central para determinar su ámbito territorial de aplicación. En ese sentido, el artículo proporciona una descripción general de las cláusulas de jurisdicción en los tratados relevantes y examina sus orígenes históricos. Luego intenta distinguir esta noción de la responsabilidad estatal y del concepto de jurisdicción estatal en el derecho internacional general.",16
"En los últimos años, la República de Bulgaria ha logrado avances significativos en relación con la lucha contra la delincuencia y la aplicación del estado de derecho. Como resultado de la excelente interacción entre el poder judicial, presentado por la Fiscalía de la República de Bulgaria por un lado, y el ejecutivo, presentado por el Ministerio del Interior Órganos, Agencia Estatal de Seguridad Nacional, Comisión de Lucha contra la Corrupción y extinción de dominio (CACIAF), y otras instituciones, se han realizado una serie de acciones tendientes a enjuiciar a una serie de personas que ocupan altos cargos estatales por los delitos de corrupción cometidos por ellos. El presente estudio trata de hacer un breve análisis de los factores de importancia actual y a largo plazo para la eficacia de la Fiscalía búlgara en la lucha contra la delincuencia y tratar de encontrar una respuesta a los nuevos retos a los que se enfrenta la Fiscalía búlgara.",16
"Las decisiones del Tribunal Supremo del Reino Unido son vinculantes para todos los tribunales civiles y penales inferiores de Inglaterra y Gales y de Irlanda del Norte, y para los tribunales civiles escoceses si la apelación procede de Escocia. El Tribunal decide cuestiones fundamentales relativas al derecho creado por los jueces (el ""derecho consuetudinario"") y cuestiones derivadas de la ley, incluida la legislación de derechos humanos. La Corte no está abrumada porque debe dar permiso para que un caso proceda a esta sala final. El principal desafío al que se enfrenta el tribunal es redactar sentencias más cortas que sean más fáciles de aplicar.",16
"Este documento examina la compatibilidad de la democratización y la corrupción en Ghana. Utiliza explicaciones institucionales del unitarismo y el presidencialismo como variables independientes para explicar por qué la adopción de un gobierno democrático no ha abordado el problema de la corrupción y las consiguientes ineficiencias en la gestión del sector público. Mientras que el unitarismo llama la atención sobre cómo la supremacía de las instituciones nacionales y la centralización del poder hacen que la corrupción en la gestión pública sea un hecho de la vida en Ghana, el presidencialismo explica cómo la supremacía de la presidencia socava las funciones de supervisión legislativa. El documento concluye que se deben tomar medidas para despojar a la presidencia de algunos de sus poderes, y los políticos también deben promover las mejores prácticas en la burocracia y la administración del gobierno local para abordar la corrupción y la ineficiencia en la gestión del sector público. Â  Palabras clave: Unitarismo, presidencialismo, institucionalidad, descentralización, corrupción.",16
"Casi una década después del 11 de septiembre, este documento busca evaluar las amplias implicaciones del resurgimiento de los temores sobre el terrorismo en la práctica de los derechos humanos en Canadá. Analiza ese impacto desde el punto de vista de un mayor aparato de seguridad nacional, modificaciones al proceso judicial y el papel del terrorismo en el encuadre de los problemas de derechos humanos en una luz transnacional.",16
